,country3,region,subregion,place_name,station_name,notes,type,icao,lat,lon,elev
4790,USA,SC,Pickens County,Pickens|Rosewood Heights,Pickens County AP,,,KLQK,34.809972,-82.702889,308.8
4791,USA,SC,Jasper County,Ridgeland,Ridgeland,,,K3J1,32.49268694,-80.99233028,25.6
4792,USA,SC,York County,Rock Hill|Kimberly Woods,York County AP,,,KUZA,34.987833,-81.057167,203.0
4793,USA,SC,Saluda County,Saluda|Mobleys Crossroads,Saluda County,,,K6J4,33.92679306,-81.79462778,164.3
4794,USA,SC,Beaufort County,Savannah|Palmetto Hall Plantation,Hilton Head Municipal AP|Chatham Field AAF,,,KHXD,32.224494,-80.6974,5.8
4795,USA,SC,Spartanburg County,Spartanburg|South Meadows Farms,Downtown Memorial AP,,,KSPA,34.916417,-81.955778,244.1
4796,USA,SC,Dorchester County,St George|Byrd,St George,,,K6J2,33.1955,-80.50847222,25.6
4797,USA,SC,Dorchester County,Summerville|Laurence (historical),Summerville,,,KDYB,33.062278,-80.280917,16.8
4798,USA,SC,Sumter County,Sumter|Quinns Crossroad,Sumter,,,KSMS,33.995025,-80.361328,55.5
4799,USA,SC,Sumter County,Sumter|Shaw Heights,Shaw AFB,,,KSSC,33.972725,-80.470564,73.5
4800,USA,SC,Florence County,Timmonsville,Huggins Memorial,,,K58J,34.13765583,-79.92062139,43.6
4801,USA,SC,Edgefield County,Trenton,Edgefield County,,,K6J6,33.73680278,-81.81955417,186.2
4802,USA,SC,Union County,Union|Sardis,"Union County, Troy Shelton Field",,,K35A,34.68695278,-81.64116667,185.9
4803,USA,SC,Colleton County,Walterboro,Lowcountry Regional AP | Walterboro AP | Walterboro AAF,,,KRBW,32.921,-80.640611,30.5
4804,USA,SC,Fairfield County,Winnsboro|Rion,Winnsboro,,,KFDW,34.315722,-81.108556,175.9
4805,USA,SD,Brown County,Aberdeen|Jobee Acres,Regional,,,KABR,45.446797,-98.422442,396.5
4806,USA,SD,Kingsbury County,Arlington,Arlington Muni,,,K3A9,44.39441278,-97.12312111,554.1
4807,USA,SD,Butte County,Belle Fourche,Belle Fourche,,,KEFC,44.734556,-103.861806,972.3
4808,USA,SD,Perkins County,Bison,Bison Muni,,,K6V5,45.51859778,-102.4671042,850.7
4809,USA,SD,Edmunds County,Bowdle,Bowdle Muni,,,K5P3,45.43942667,-99.67511778,599.5
4810,USA,SD,Marshall County,Britton,Robert F Swinnie AP,,,KBTN,45.815028,-97.742806,401.7
4811,USA,SD,Brookings County,Brookings,Brookings,,,KBKX,44.304528,-96.818917,502.0
4812,USA,SD,Harding County,Buffalo,Harding County,,,K9D2,45.58055222,-103.5296356,881.2
4813,USA,SD,Lincoln County,Canton,Canton Muni,,,K7G9,43.30888889,-96.571,393.2
4814,USA,SD,Brule County,Chamberlain|Oacoma,Chamberlain Muni AP,,,K9V9,43.76612222,-99.32134,516.9
4815,USA,SD,Clark County,Clark,Clark County,,,K8D7,44.89491667,-97.71108333,546.5
4816,USA,SD,Deuel County,Clear Lake,Clear Lake Muni,,,K5H3,44.77135333,-96.68811417,549.9
4817,USA,SD,Douglas County,Corsica,Corsica Muni,,,KD65,43.43443389,-98.39757972,481.6
4818,USA,SD,Custer County,Custer,County AP,,,KCUT,43.733661,-103.6195,1712.7
4819,USA,SD,Kingsbury County,Desmet,Wilder,ADD/20130801.,,K6E5,44.43305,-97.55817,527.3
4820,USA,SD,Ziebach County,Dupree,Dupree Muni,,,K7F2,45.04998139,-101.624045,713.5
4821,USA,SD,Dewey County,Eagle Butte,Cheyenne Eagle Butte,,,K84D,44.98438889,-101.2510556,746.2
4822,USA,SD,Fall River County,Edgemont,Edgemont Muni,,,K6V0,43.29525056,-103.8435325,1095.2
4823,USA,SD,McPherson County,Eureka,Eureka Muni,,,K3W8,45.79998111,-99.6420625,589.8
4824,USA,SD,Custer County,Fairburn|State Game Lodge,Custer State Park,,,K3V0,43.72498861,-103.3504711,1213.1
4825,USA,SD,Meade County,Faith,Faith Muni AP,,,KD07,45.03609417,-102.0198803,787.6
4826,USA,SD,Faulk County,Faulkton,Faulkton Muni,,,K3FU,45.03034722,-99.11260694,478.8
4827,USA,SD,Moody County,Flandreau|Egan,Flandreau Muni,,,K4P3,44.00386056,-96.59310139,501.4
4828,USA,SD,Deuel,Gary,Lake Cochrane,ADD/20180815.,,KSD2,44.70976,-96.47454,515.1
4829,USA,SD,Potter County,Gettysburg,Gettysburg Muni,,,K0D8,44.98663889,-99.95288889,628.2
4830,USA,SD,Gregory County,Gregory,"Gregory Muni, Flynn Field",,,K9D1,43.22174722,-99.4033,662.6
4831,USA,SD,Brown County,Groton,Groton Muni,ADD/20130801.,,K2E6,45.5345,-98.09525,398.1
4832,USA,SD,Campbell County,Herreid,Herreid Muni,,,K5T4,45.85415778,-100.0753953,525.8
4833,USA,SD,Hyde County,Highmore,Highmore Muni,,,K9D0,44.54165056,-99.44622306,565.1
4834,USA,SD,Fall River County,Hot Springs,Hot Springs Municipal AP,,,KHSR,43.368306,-103.388278,960.1
4835,USA,SD,Potter County,Hoven,Hoven Muni,,,K9F8,45.25755861,-99.79783944,574.6
4836,USA,SD,Miner County,Howard,Howard Muni,,,K8D9,44.02914056,-97.53784778,483.4
4837,USA,SD,Beadle County,Huron|Morningside,Regional AP | W W Howes AP,,,KHON,44.385194,-98.228556,392.6
4838,USA,SD,Dewey County,Isabel,Isabel Muni,,,K3Y7,45.38953611,-101.4374889,730.9
4839,USA,SD,Jackson County,Kadoka,Kadoka Muni,,,K5V8,43.83332611,-101.4970881,751.6
4840,USA,SD,Brule County,Kimball,Kimball Muni,,,K6A6,43.75833167,-98.97814833,534.9
4841,USA,SD,Charles Mix County,Lake Andes,Lake Andes Muni,,,K8D8,43.14804889,-98.54035917,449.6
4842,USA,SD,Kingsbury County,Lake Preston,Lake Preston Muni,,,KY34,44.357275,-97.38480278,525.8
4843,USA,SD,Perkins County,Lemmon,Municipal AP | Wynfordner Field,,,KLEM,45.918381,-102.105536,784.0
4844,USA,SD,Lake County,Madison,Madison,,,KMDS,44.016417,-97.085611,523.7
4845,USA,SD,Bennett County,Martin,Martin Muni,,,K9V6,43.16564083,-101.7126953,1004.0
4846,USA,SD,Corson County,Mc Intosh|McIntosh,Mc Intosh Muni,,,K8D6,45.90833389,-101.3462431,686.1
4847,USA,SD,Corson County,Mc Laughlin|McLaughlin,Mc Laughlin Muni,,,K5P2,45.79680833,-100.7842503,611.4
4848,USA,SD,Grant County,Milbank|Milbank Subdivision,Milbank Muni,,,K1D1,45.2305,-96.56608333,340.5
4849,USA,SD,Hand County,Miller|Saint Lawrence,Miller Municipal AP,,,KMKA,44.525239,-98.958078,478.2
4850,USA,SD,Todd County,Mission|Antelope,Mission Sioux,,,K0V6,43.30694778,-100.6281936,794.0
4851,USA,SD,Davison County,Mitchell|River Bluff Addition,Mitchell Muni AP,,,KMHE,43.774833,-98.038611,397.5
4852,USA,SD,Walworth County,Mobridge,Mobridge Muni AP,,,KMBG,45.546278,-100.406278,523.0
4853,USA,SD,Jones County,Murdo,Murdo Muni,,,K8F6,43.85165639,-100.7120811,691.9
4854,USA,SD,Union County,North Sioux City,Graham Field | Rickenbacker AP,,,K7K7,42.54027222,-96.48503056,337.4
4855,USA,SD,Sully County,Onida,Onida Muni,,,K98D,44.70045033,-100.1007661,574.3
4856,USA,SD,Hutchinson County,Parkston,Parkston Muni,,,K8V3,43.37915361,-97.97118278,432.2
4857,USA,SD,Haakon County,Philip,AP | Philip Intermediate Field,,,KPHP,44.048731,-101.598842,673.3
4858,USA,SD,Charles Mix County,Pickstown,Pickstown,,,KIMN,43.06666667,-98.53333333,453.0
4859,USA,SD,Hughes County,Pierre|Alto,Municipal AP | Pierre AP,,,KPIR,44.382694,-100.285972,531.6
4860,USA,SD,Shannon County,Pine Ridge,Pine Ridge AP,,,KIEN,43.021275,-102.506606,1015.6
4861,USA,SD,Charles Mix County,Platte,Platte Muni,,,K1D3,43.40332833,-98.82952972,493.2
4862,USA,SD,Lyman County,Presho,Presho Muni,,,K5P5,43.90637833,-100.0370669,536.5
4863,USA,SD,Meade County,Rapid City|Ellsworth Air Force Base,Ellsworth AFB | Weaver AFB | Rapid City AFB,WBO.,,KRCA,44.145094,-103.103567,998.5
4864,USA,SD,Pennington County,Rapid City|Green Valley,Regional AP,,,KRAP,44.045322,-103.057369,976.3
4865,USA,SD,Spink County,Redfield,Redfield Muni,,,K1D8,44.86247611,-98.52953972,398.7
4866,USA,SD,Harding County,Redig,Redig,,,KREJ,45.26666667,-103.5333333,924.0
4867,USA,SD,Todd County,Rosebud,Rosebud Sioux Tribal,ADD/20110209.,,KSUO,43.258472,-100.8595,830.3
4868,USA,SD,Minnehaha County,Sioux Falls|Martindale Addition,Sioux Falls Regional AP | Joe Foss Field | Sioux Falls AP,,,KFSD,43.582014,-96.741917,435.6
4869,USA,SD,Roberts County,Sisseton,Sisseton Muni AP,,,K8D3,45.67079278,-96.99619167,354.2
4870,USA,SD,Lawrence County,Spearfish,Clyde Ice | Black Hills AP,,,KSPF,44.481056,-103.786,1198.8
4871,USA,SD,Bon Homme County,Springfield,Springfield Muni,,,KY03,42.87999833,-97.90117972,403.6
4872,USA,SD,Meade County,Sturgis|Bear Butte,Sturgis Muni,,,K49B,44.41800694,-103.37545,991.8
4873,USA,SD,Lincoln County,Tea,Marv Skie-lincoln County,,,KY14,43.45747694,-96.80199528,460.6
4874,USA,SD,Dewey County,Timber Lake,Timber Lake Muni,,,KD58,45.4149875,-101.0832014,668.4
4875,USA,SD,Clay County,Vermillion,Harold Davidson Field | Vermillion AP,,,KVMR,42.765278,-96.93425,349.3
4876,USA,SD,Clay County,Vermillion,Harold Davidson Field | Vermillion AP,Vermillion Airport. FAA LID no longer in use.,,KVRL,42.76527778,-96.93425472,349.3
4877,USA,SD,Charles Mix County,Wagner,Wagner Muni AP,,,KAGZ,43.064167,-98.296383,450.2
4878,USA,SD,Pennington County,Wall,Wall Muni,,,K6V4,43.99949556,-102.2546078,857.1
4879,USA,SD,Codington County,Watertown,Municipal AP | Watertown AP,,,KATY,44.913972,-97.154722,533.1
4880,USA,SD,Day County,Webster,The Sigurd Anderson,,,K1D7,45.29258386,-97.51379519,566.0
4881,USA,SD,Jerauld County,Wessington Springs,Wessington Springs,,,K4X4,44.06103944,-98.53089139,470.6
4882,USA,SD,Mellette County,White River,White River Muni,,,K7Q7,43.56166417,-100.7418056,655.6
4883,USA,SD,Tripp County,Winner,Bob Wiley,,,KICR,43.389483,-99.841214,619.4
4884,USA,SD,Yankton County,Yankton|Yangton [MISSPELLING],Yankton AP,,,KYKN,42.916694,-97.385944,398.1
4885,USA,TN,McMinn County,Athens|Bethsalem,McMinn County AP,,,KMMI,35.399194,-84.561778,266.4
4886,USA,TN,Polk County,Benton|Columbus (historical),Chilhowee,,,K92A,35.22646222,-84.58493278,234.7
4887,USA,TN,Hardeman County,Bolivar|Sugar Hill,Whitehurst,,,KM08,35.21514119,-89.04312183,152.1
4888,USA,TN,Sullivan County,Bristol|Holston,Johnson/Tri-City,,,KTRI,36.475208,-82.407417,462.7
4889,USA,TN,Haywood County,Brownsville|Bradford,Thornton,,,K47M,35.68535333,-89.20451194,107.0
4890,USA,TN,Benton County,Camden|Crossroads,Benton County,,,K0M4,36.00954167,-88.12472778,142.6
4891,USA,TN,Hickman County,Centerville|Fairfield,Centerville Municipal AP | Graham Intermediate Field,,,KGHM,35.837417,-87.445389,232.9
4892,USA,TN,Hamilton County,Chattanooga|Port Serena,Dallas Bay Sky Park,,,K1A0,35.18757056,-85.17773361,210.3
4893,USA,TN,Hamilton County,Chattanooga|Whispering Pines Mobile Home Park,Metropolitan AP | Lovell Field,,,KCHA,35.035194,-85.203556,207.9
4894,USA,TN,Montgomery County,Clarksville Outlaw Fld|Pembrook Place,Outlaw Field AP,,,KCKV,36.621861,-87.414944,167.3
4895,USA,TN,Bradley County,Cleveland,Cleveland Regional Jetport,ADD/20130801.,,KRZR,35.212336,-84.7992,263.7
4896,USA,TN,Bradley County,Cleveland|Fairview,Hardwick Field AP,,,KHDI,35.22007306,-84.83244333,266.4
4897,USA,TN,Wayne County,Clifton|Carrollville (historical),Hassell Field,,,KM29,35.38507528,-87.96752833,123.8
4898,USA,TN,Hamilton County,Collegedale|Paradise Mobile Home Park,Collegedale Muni,,,KFGU,35.044422,-85.020067,262.1
4899,USA,TN,Maury County,Columbia|Ridley,Maury County,,,KMRC,35.554389,-87.179139,207.6
4900,USA,TN,Polk County,Copperhill|McAllister Hill,Martin Campbell Field,,,K1A3,35.01581667,-84.34683056,545.0
4901,USA,TN,Tipton County,Covington|Solo,Covington Municipal AP,,,KM04,35.583365,-89.58722167,85.3
4902,USA,TN,Cumberland County,Crossville|Howard Springs,Memorial-Whitson Field AP,,,KCSV,35.951292,-85.084978,573.3
4903,USA,TN,Meigs County,Dayton|Cotton Port (historical),Mark Anton,,,K2A0,35.48624611,-84.93109722,218.8
4904,USA,TN,Dickson County,Dickson|Hortense,Dickson Muni,,,KM02,36.12794444,-87.42983333,271.9
4905,USA,TN,Greene County,Dickson|Oak Grove Heights,Dickson,,,KMO2,37.17515,-93.12893333,420.6
4906,USA,TN,Dyer County,Dyersburg|South Dyersburg,Dyersburg,,,KDYR,35.997972,-89.406583,102.7
4907,USA,TN,Bedford County,Eagleville|Rover,Puckett,,,K50M,35.68944444,-86.615,237.7
4908,USA,TN,Carter County,Elizabethton|Rexford (historical),Elizabethton,,,K0A9,36.37122222,-82.17341667,485.2
4909,USA,TN,Lincoln County,Fayetteville Municipal|Plada Heights,Fayetteville Municipal,,,KFYM,35.059694,-86.564,299.6
4910,USA,TN,Montgomery County,Fort Campbell|Woodlawn,Sabre AAF,,,KEOD,36.567653,-87.481458,181.4
4911,USA,TN,Jackson County,Gainesboro|Stone,Jackson County,,,K1A7,36.39728139,-85.64164278,157.6
4912,USA,TN,Sumner,Gallatin,Sumner County Rgnl,ADD/20180815.,,KXNX,36.375083,-86.408417,177.7
4913,USA,TN,Sumner County,Gallatin|Trousdale,Sumner County Rgnl,,,KM33,36.37683333,-86.40875,177.7
4914,USA,TN,Greene County,Greeneville|Bradburn Hill,Greene County Municipal,,,KGCY,36.195722,-82.811361,489.8
4915,USA,TN,Lauderdale County,Halls,Arnold Field|Dyersburg AAF ( -1946),,,KM31,35.90340694,-89.39729444,89.0
4916,USA,TN,Lewis County,Hohenwald|Lomax Crossroads,John A Baker Fld,,,K0M3,35.54597222,-87.59732361,296.0
4917,USA,TN,Madison County,Humboldt|Three Way,Humboldt Muni,,,KM53,35.80218,-88.87494944,128.3
4918,USA,TN,Carroll County,Huntingdon|Fairview,Carroll County,,,KHZD,36.089308,-88.463297,151.2
4919,USA,TN,Campbell County,Jacksboro|De Lap,Campbell County AP,,,KJAU,36.334089,-84.162967,359.4
4920,USA,TN,Madison County,Jackson|Oak Grove,McKellar AP | Jackson AP,,,KMKL,35.599889,-88.915611,132.0
4921,USA,TN,Fentress County,Jamestown|Tench,Jamestown Muni,,,K2A1,36.34970417,-84.94665694,516.0
4922,USA,TN,Marion County,Jasper|East Hill,Marion County/Brown Field AP,,,KAPT,35.060667,-85.585306,195.4
4923,USA,TN,Davidson County,John C Tune|Jordonia,John C Tune,,,KJWN,36.183022,-86.886494,152.7
4924,USA,TN,Washington County,Johnson City|Barnes,Johnson City,,,K0A4,36.36371667,-82.30902611,472.4
4925,USA,TN,Blount County,Knoxville|Airport Plaza,McGhee Tyson AP|Mc Ghee Tyson AP,,,KTYS,35.809375,-83.995322,298.4
4926,USA,TN,Knox County,Knoxville|Island Home,Downtown,,,KDKX,35.963833,-83.873667,253.9
4927,USA,TN,Macon County,Lafayette|Brattontown,Lafayette Muni,,,K3M7,36.52002778,-86.05805556,295.4
4928,USA,TN,Lawrence County,Lawrenceburg|New Prospect,Lawrenceburg-lawrence County,,,K2M2,35.2343025,-87.25793222,285.3
4929,USA,TN,Wilson County,Lebanon|Forktown,Lebanon Muni,,,KM54,36.19041122,-86.31569042,179.2
4930,USA,TN,Marshall County,Lewisburg-Ellington|Cowden,Lewisburg-Ellington,,,KLUG,35.506972,-86.803889,218.8
4931,USA,TN,Decatur County,Lexington-Parsons|Beacon Junction,Beech River Regional AP,,,KPVE,35.656361,-88.195353,148.4
4932,USA,TN,Perry County,Linden|Bethel,Perry County,,,KM15,35.59590306,-87.87669361,225.6
4933,USA,TN,Overton County,Livingston Municipal|Garretts Mill,Livingston Municipal,,,K8A3,36.4135,-85.31044444,418.2
4934,USA,TN,Monroe County,Madisonville|Hiwassee College,Monroe County AP,,,KMNV,35.545222,-84.380389,314.3
4935,USA,TN,Houston County,Mc Kinnon|McKinnon,Houston County,,,KM93,36.31672167,-87.91669556,112.8
4936,USA,TN,Warren County,McMinnville|Bethany,Warren County Memorial AP,,,KRNC,35.698708,-85.843817,314.3
4937,USA,TN,Shelby County,Memphis|Kerrville,Millington Regional Jetport | Memphis NAS,,,KNQA,35.356639,-89.870417,97.2
4938,USA,TN,Shelby County,Memphis|Oakville,International AP,,,KMEM,35.042411,-89.976681,103.6
4939,USA,TN,Shelby County,Memphis|Oakville,ARTCC (Memphis Intl),,,KZME,35.0674,-89.9553,82.0
4940,USA,TN,Shelby County,Memphis|Sylvan Heights,General Dewitt Spain,,,KM01,35.20069444,-90.05397222,68.6
4941,USA,TN,Shelby County,Millington|Lucy,Charles W. Baker,,,K2M8,35.27902778,-89.93141667,75.0
4942,USA,TN,Hamblen County,Morristown|Wood Acres,Moore-Murrell AP,,,KMOR,36.179389,-83.375444,400.2
4943,USA,TN,Johnson County,Mountain City|Maymead,Johnson County,,,K6A4,36.41783333,-81.82513889,682.8
4944,USA,TN,Rutherford County,Murfreesboro|Haynes Haven,Murfreesboro Municipal AP,,,KMBT,35.878658,-86.377472,187.1
4945,USA,TN,Davidson County,Nashville|Glenview,International AP,,,KBNA,36.124472,-86.678167,182.6
4946,USA,TN,Davidson County,Nashville|Rosebank,Cornelia Fort Airpark,,,KM88,36.19033333,-86.69971917,127.4
4947,USA,TN,Scott County,Oneida|Toomy,Scott Municipal AP,,,KSCX,36.455694,-84.58575,470.6
4948,USA,TN,Henry County,Paris|Osage,Henry County AP,,,KPHT,36.335944,-88.384444,176.8
4949,USA,TN,Sumner County,Portland|Pipers Chapel,Portland Muni,,,K1M5,36.59287528,-86.47691028,249.0
4950,USA,TN,Giles County,Pulaski|Green Field,Abernathy Field AP,,,KGZS,35.154083,-87.057056,209.7
4951,USA,TN,Cumberland County,Rockwood|Deerwood,Rockwood Municipal AP,,,KRKW,35.922333,-84.689778,507.2
4952,USA,TN,Hawkins County,Rogersville|Zion Hill,Hawkins County AP,,,KRVN,36.457583,-82.885028,382.2
4953,USA,TN,Fayette County,Rossville,Wolf River,,,K54M,35.05402361,-89.58002639,94.5
4954,USA,TN,Hardin County,Savannah|Maddox,Hardin County,,,KSNH,35.17025,-88.216722,143.9
4955,USA,TN,McNairy County,Selmer|New Lawton,Robert Sibley AP,,,KSZY,35.202944,-88.498361,185.9
4956,USA,TN,Sevier County,Sevierville|Cherokee Hills,Gatlinburg-Pigeon Forge AP,,,KGKT,35.857758,-83.528694,308.8
4957,USA,TN,Franklin County,Sewanee|Saint Andrews,Franklin County AP,,,KUOS,35.205147,-85.898147,595.3
4958,USA,TN,Bedford County,Shelbyville|Deason,Bomar Field & Shelbyville Municipal AP,,,KSYI,35.559389,-86.442472,243.8
4959,USA,TN,DeKalb County,Smithville,Smithville Muni,,,K0A3,35.98531194,-85.80931806,330.4
4960,USA,TN,Rutherford County,Smyrna|Jefferson Pike,AP | Smyrna AFB | Sewart AFB,,,KMQY,36.008972,-86.520083,165.5
4961,USA,TN,Fayette County,Somerville|Powers,Fayette County AP,,,KFYE,35.207694,-89.394444,132.6
4962,USA,TN,White County,Sparta|Hamptons Crossroads,Upper Cumberland Regional AP,,,KSRB,36.056739,-85.530108,312.4
4963,USA,TN,Robertson County,Springfield|Kinneys,Springfield Robertson County,,,KM91,36.53725,-86.92069444,215.2
4964,USA,TN,Claiborne County,Tazewell|Chittum,New Tazewell Muni,,,K3A2,36.41008417,-83.55546167,359.1
4965,USA,TN,Obion County,Tiptonville|Grays Camp,Reelfoot Lake,,,K0M2,36.47534083,-89.34618278,88.1
4966,USA,TN,Gibson County,Trenton|Moores Chapel,Gibson County AP,,,KTGC,35.932456,-88.848942,109.1
4967,USA,TN,Coffee County,Tullahoma|Dixie (historical),Arnold AFB,,,KAYX,35.39257861,-86.08582,324.6
4968,USA,TN,Coffee County,Tullahoma|Flowertown,Regional AP | Wm Northern Field AP,,,KTHA,35.380031,-86.246353,330.4
4969,USA,TN,Obion County,Union City|Sunnyside,Everett-Stewart,,,KUCY,36.379744,-88.985703,105.2
4970,USA,TN,Humphreys County,Waverly|Gorman,Humphreys County,,,K0M5,36.11659972,-87.73815889,230.1
4971,USA,TN,Franklin County,Winchester|Merrit Mobile Village,Winchester Muni AP,,,KBGF,35.177528,-86.066167,298.1
4972,USA,TX,Lubbock County,Abernathy,Abernathy,,,KF83,33.84591361,-101.7629478,1014.1
4973,USA,TX,Taylor County,Abilene|Elmdale,Municipal (Air Terminal),,,KABI,32.411333,-99.681889,545.6
4974,USA,TX,Taylor County,Abilene|Tye,Dyess AFB,,,KDYS,32.420617,-99.8546,545.6
4975,USA,TX,Nueces County,Agua Dulce|Rancho Banquete,Old Hoppe Place,,,K67T,27.80030222,-97.85122056,29.3
4976,USA,TX,Shackelford County,Albany,Albany Muni,,,KT23,32.72136111,-99.26758333,431.0
4977,USA,TX,Jim Wells County,Alice|665 Site Colonia,Alice Intl AP,,,KALI,27.740889,-98.026944,54.3
4978,USA,TX,Collin County,Allen,Kittyhawk,,,K0T7,33.12622944,-96.68360611,213.4
4979,USA,TX,Brewster County,Alpine,Terlingua Ranch,ADD/20130801.,,K1E2,29.4515,-103.39761,1148.8
4980,USA,TX,Brewster County,Alpine,Casparis Municipal AP/SAWRS,,,KE38,30.38422222,-103.6835833,1375.9
4981,USA,TX,Brewster County,Alpine|Onion Spring,Terlingua Ranch,,,K100,29.45019528,-103.3985122,1148.8
4982,USA,TX,Brazoria County,Alvin|Hillcrest,Alvin Airpark,,,K6R5,29.41551444,-95.28910222,13.1
4983,USA,TX,Randall County,Amarillo,Palo Duro,ADD/20130801.,,K1E4,35.14372,-101.83922,1109.2
4984,USA,TX,Randall County,Amarillo,Buffalo,ADD/20130801.,,K1E7,35.06389,-101.87758,1109.5
4985,USA,TX,Randall,Amarillo,River Falls,ADD/20161229.,,KH81,35.08143,-101.7558,1092.7
4986,USA,TX,Potter County,Amarillo|Folsom,Rick Husband Amarillo International AP|Amarillo Air Terminal|Amarillo AAF  | English Field,,,KAMA,35.219361,-101.705917,1099.1
4987,USA,TX,Chambers County,Anahuac,Chambers County AP,,,KT00,29.76981478,-94.66348708,6.4
4988,USA,TX,Andrews County,Andrews,Andrews County,,,KE11,32.33111111,-102.5295278,967.4
4989,USA,TX,Brazoria County,Angleton,Bailes,,,K7R9,29.16666944,-95.40092778,6.4
4990,USA,TX,Brazoria County,Angleton|Chenango,Flyin Tiger Field,,,K81D,29.26496717,-95.41257006,9.1
4991,USA,TX,Brazoria County,Angleton|Snipe,Texas Gulf Coast Regional AP|Lake Jackson AP,,,KLBX,29.108639,-95.462083,7.6
4992,USA,TX,San Patricio County,Aransas Pass|Ingleside|Millsville,Aransas Pass Mc Campbell-Porter AP,,,KTFP,27.913028,-97.2115,5.2
4993,USA,TX,Tarrant County,Arlington|Southland Acres,Arlington Muni AP,,,KGKY,32.663861,-97.094278,191.4
4994,USA,TX,Stonewall County,Aspermont,Stonewall County,,,KT60,33.17231861,-100.1976044,531.6
4995,USA,TX,Henderson County,Athens|Virginia Hill,Athens Muni,,,KF44,32.16384778,-95.82835306,135.3
4996,USA,TX,Cass County,Atlanta,Hall-Miller Municipal AP,,,KATA,33.102528,-94.195028,85.3
4997,USA,TX,Travis County,Austin|Abercrombie,Camp Mabry/ANG,References are vague on what ATT is and it is not listed in FAA Loc IDs; this could be either Camp Mabry or Austin Mueller.,,KATT,30.3,-97.7,193.0
4998,USA,TX,Travis County,Austin|Del Valle,Bergstrom International AP,This is the same facility as the former Bergstrom AFB (090530TV).,,KAUS,30.194528,-97.669875,164.9
4999,USA,TX,Travis County,Austin|Del Valle,Bergstrom International AP Base Ops,,,KBSM,30.1966667,-97.6788889,165.2
5000,USA,TX,Travis County,Austin|New Sweden,Executive Airpark AP,Also FAA 6R4.,,KEDC,30.397494,-97.566394,189.0
5001,USA,TX,Travis County,Austin|The Hills,Lakeway Airpark,,,K3R9,30.35749111,-97.99446778,277.1
